측정 일시,측정소명,이산화질소,오존농도,이산화탄소,아황산가스,미세먼지,초미세먼지
2018-04-22,금천구,0.03,0.025,0.4,0.004,38.0,18.0
2018-04-22,노원구,0.028,0.025,0.5,0.005,39.0,21.0
2018-04-22,도봉구,0.026,0.025,0.4,0.001,41.0,28.0
2018-04-22,도산대로,0.028,0.021,0.5,0.003,43.0,21.0
2018-04-22,동대문구,0.039,0.018,0.4,0.006,33.0,20.0
2018-04-22,동작구,0.032,0.022,0.5,0.004,37.0,18.0
2018-04-22,동작대로,0.05,0.016,0.5,0.004,43.0,20.0
2018-04-22,마포구,0.028,0.028,0.4,0.004,38.0,17.0
2018-04-22,서대문구,0.017,0.038,0.4,0.003,34.0,19.0
2018-04-22,서초구,0.03,0.029,0.4,0.003,48.0,25.0
2018-04-22,성동구,0.023,0.024,0.5,0.005,44.0,27.0
2018-04-22,성북구,0.031,0.021,0.5,0.002,46.0,25.0
2018-04-22,송파구,0.024,0.027,0.5,0.005,44.0,24.0
2018-04-22,신촌로,0.039,0.017,0.7,0.003,49.0,21.0
2018-04-22,양천구,0.039,0.021,0.5,0.004,34.0,20.0
2018-04-22,영등포구,0.032,0.02,0.6,0.003,39.0,23.0
2018-04-22,영등포로,0.048,0.017,0.5,0.006,52.0,28.0
2018-04-22,용산구,0.029,0.029,0.4,0.003,31.0,20.0
2018-04-22,은평구,0.016,0.034,0.4,0.003,33.0,22.0
2018-04-22,정릉로,0.06,0.019,0.6,0.003,41.0,25.0
2018-04-22,종로,0.044,0.021,0.5,0.003,32.0,15.0
2018-04-22,종로구,0.033,0.029,0.5,0.006,33.0,18.0
2018-04-22,중구,0.037,0.023,0.5,0.003,33.0,18.0
2018-04-22,중랑구,0.023,0.029,0.4,0.006,31.0,17.0
2018-04-22,천호대로,0.036,0.019,0.5,0.004,42.0,21.0
2018-04-22,청계천로,0.036,0.019,0.4,0.007,41.0,24.0
2018-04-22,한강대로,0.042,0.02,0.4,0.004,44.0,23.0
2018-04-22,홍릉로,0.041,0.023,0.6,0.004,43.0,27.0
2018-04-22,화랑로,0.041,0.015,0.5,0.003,46.0,26.0
2018-04-23,강남구,0.022,0.023,0.3,0.004,7.0,7.0
2018-04-23,강남대로,0.045,0.021,0.5,0.003,10.0,11.0
2018-04-23,강동구,0.012,0.044,0.3,0.003,10.0,8.0
2018-04-23,강변북로,0.005,0.032,0.2,0.002,8.0,6.0
2018-04-23,강북구,0.014,0.044,0.3,0.002,7.0,5.0
2018-04-23,강서구,0.018,0.044,0.3,0.002,7.0,6.0
2018-04-23,공항대로,0.03,0.03,0.3,0.004,9.0,7.0
2018-04-23,관악구,0.021,0.036,0.3,0.002,11.0,9.0
2018-04-23,광진구,0.011,0.041,0.2,0.003,8.0,6.0
2018-04-23,구로구,0.014,0.047,0.2,0.001,11.0,8.0
2018-04-23,금천구,0.019,0.041,0.3,0.002,12.0,7.0
2018-04-23,노원구,0.011,0.044,0.3,0.004,11.0,7.0
2018-04-23,도봉구,0.012,0.045,0.3,0.001,8.0,8.0
2018-04-23,도산대로,0.021,0.027,0.4,0.002,13.0,16.0
2018-04-23,동대문구,0.023,0.024,0.4,0.005,6.0,6.0
2018-04-23,동작구,0.022,0.033,0.4,0.002,12.0,6.0
2018-04-23,동작대로,0.042,0.025,0.4,0.003,11.0,7.0
2018-04-23,마포구,0.013,0.043,0.3,0.003,9.0,6.0
2018-04-23,서대문구,0.008,0.049,0.4,0.002,8.0,7.0
2018-04-23,서초구,0.014,0.045,0.3,0.002,9.0,7.0
2018-04-23,성동구,0.012,0.036,0.4,0.004,10.0,8.0
2018-04-23,성북구,0.02,0.033,0.5,0.001,10.0,6.0
2018-04-23,송파구,0.015,0.039,0.4,0.003,10.0,7.0
2018-04-23,신촌로,0.022,0.028,0.4,0.002,12.0,6.0
2018-04-23,양천구,0.022,0.036,0.4,0.002,8.0,5.0
2018-04-23,영등포구,0.016,0.034,0.5,0.003,9.0,7.0
2018-04-23,영등포로,0.026,0.034,0.3,0.005,13.0,9.0
2018-04-23,용산구,0.011,0.047,0.3,0.002,5.0,5.0
2018-04-23,은평구,0.008,0.051,0.4,0.002,9.0,9.0
2018-04-23,정릉로,0.042,0.03,0.5,0.003,10.0,11.0
2018-04-23,종로,0.031,0.039,0.4,0.002,7.0,4.0
2018-04-23,종로구,0.016,0.045,0.4,0.005,9.0,6.0
2018-04-23,중구,0.024,0.037,0.4,0.002,9.0,7.0
2018-04-23,중랑구,0.012,0.041,0.4,0.006,6.0,4.0
2018-04-23,천호대로,0.032,0.025,0.4,0.003,12.0,7.0
2018-04-23,청계천로,0.022,0.039,0.3,0.005,12.0,9.0
2018-04-23,한강대로,0.034,0.029,0.4,0.003,13.0,10.0
2018-04-23,홍릉로,0.031,0.035,0.4,0.003,15.0,11.0
2018-04-23,화랑로,0.039,0.023,0.4,0.003,11.0,10.0
2018-04-24,강남구,0.019,0.025,0.3,0.004,6.0,3.0
2018-04-24,강남대로,0.033,0.024,0.4,0.003,14.0,6.0
2018-04-24,강동구,0.012,0.043,0.3,0.003,10.0,6.0
2018-04-24,강변북로,0.01,0.024,0.2,0.002,9.0,5.0
2018-04-24,강북구,0.011,0.04,0.3,0.002,7.0,3.0
2018-04-24,강서구,0.024,0.034,0.3,0.002,7.0,4.0
2018-04-24,공항대로,0.041,0.019,0.4,0.005,20.0,7.0
2018-04-24,관악구,0.024,0.034,0.3,0.002,10.0,5.0
2018-04-24,광진구,0.013,0.038,0.2,0.003,7.0,4.0
2018-04-24,구로구,0.02,0.038,0.2,0.001,8.0,3.0
2018-04-24,금천구,0.017,0.041,0.3,0.002,9.0,5.0
2018-04-24,노원구,0.017,0.032,0.3,0.004,12.0,5.0
2018-04-24,도봉구,0.015,0.036,0.3,0.001,11.0,6.0
2018-04-24,도산대로,0.02,0.028,0.4,0.002,13.0,8.0
2018-04-24,동대문구,0.028,0.023,0.4,0.005,6.0,4.0
2018-04-24,동작구,0.017,0.036,0.3,0.002,10.0,3.0
2018-04-24,동작대로,0.041,0.026,0.4,0.004,15.0,4.0
2018-04-24,마포구,0.016,0.037,0.2,0.003,11.0,3.0
2018-04-24,서대문구,0.01,0.045,0.3,0.002,8.0,4.0
2018-04-24,서초구,0.015,0.044,0.2,0.002,10.0,5.0
2018-04-24,성동구,0.016,0.031,0.4,0.004,5.0,4.0
2018-04-24,성북구,0.021,0.029,0.5,0.001,12.0,8.0
2018-04-24,송파구,0.011,0.043,0.3,0.003,11.0,6.0
2018-04-24,신촌로,0.031,0.022,0.6,0.004,15.0,9.0
2018-04-24,양천구,0.026,0.031,0.3,0.002,7.0,3.0
2018-04-24,영등포구,0.021,0.03,0.5,0.004,11.0,6.0
2018-04-24,영등포로,0.033,0.028,0.3,0.005,12.0,7.0
2018-04-24,용산구,0.016,0.039,0.3,0.002,5.0,3.0
2018-04-24,은평구,0.014,0.039,0.3,0.002,7.0,6.0
2018-04-24,정릉로,0.042,0.027,0.5,0.003,14.0,8.0
2018-04-24,종로,0.037,0.027,0.5,0.003,9.0,4.0
2018-04-24,종로구,0.019,0.04,0.4,0.005,7.0,4.0
2018-04-24,중구,0.023,0.035,0.4,0.002,8.0,5.0
2018-04-24,중랑구,0.016,0.036,0.4,0.006,6.0,3.0
2018-04-24,천호대로,0.027,0.029,0.4,0.003,13.0,6.0
2018-04-24,청계천로,0.029,0.035,0.4,0.005,13.0,9.0
2018-04-24,한강대로,0.033,0.027,0.4,0.003,17.0,8.0
2018-04-24,홍릉로,0.034,0.03,0.4,0.003,15.0,9.0
2018-04-24,화랑로,0.041,0.019,0.4,0.003,17.0,10.0
2018-04-25,강남구,0.042,0.017,0.4,0.004,31.0,24.0
2018-04-25,강남대로,0.055,0.012,0.7,0.004,46.0,28.0
2018-04-25,강동구,0.034,0.029,0.4,0.004,39.0,32.0
2018-04-25,강변북로,0.05,0.009,0.5,0.003,42.0,28.0
2018-04-25,강북구,0.016,0.04,0.4,0.002,28.0,18.0
2018-04-25,강서구,0.038,0.028,0.4,0.003,33.0,22.0
2018-04-25,공항대로,0.057,0.015,0.5,0.006,45.0,25.0
2018-04-25,관악구,0.049,0.021,0.6,0.003,38.0,30.0
2018-04-25,광진구,0.035,0.025,0.4,0.003,37.0,22.0
2018-04-25,구로구,0.039,0.027,0.4,0.003,39.0,21.0
2018-04-25,금천구,0.043,0.024,0.5,0.003,35.0,24.0
2018-04-25,노원구,0.03,0.026,0.5,0.005,35.0,22.0
2018-04-25,도봉구,0.022,0.034,0.4,0.001,36.0,29.0
2018-04-25,도산대로,0.039,0.016,0.6,0.003,41.0,28.0
2018-04-25,동대문구,0.047,0.021,0.5,0.005,31.0,25.0
2018-04-25,동작구,0.039,0.023,0.5,0.004,36.0,24.0
2018-04-25,동작대로,0.063,0.015,0.7,0.005,45.0,25.0
2018-04-25,마포구,0.036,0.022,0.5,0.003,39.0,23.0
2018-04-25,서대문구,0.031,0.03,0.5,0.002,33.0,23.0
2018-04-25,서초구,0.042,0.025,0.5,0.003,36.0,22.0
2018-04-25,성동구,-1.0,-1.0,0.7,-1.0,-1.0,-1.0
2018-04-25,성북구,0.03,0.028,0.6,0.002,39.0,26.0
2018-04-25,송파구,0.032,0.025,0.5,0.004,41.0,28.0
2018-04-25,신촌로,0.061,0.009,1.0,0.005,54.0,29.0
2018-04-25,양천구,0.043,0.025,0.5,0.003,30.0,22.0
2018-04-25,영등포구,0.039,0.02,0.6,0.005,41.0,26.0
2018-04-25,영등포로,0.064,0.013,0.6,0.006,45.0,30.0
2018-04-25,용산구,0.042,0.022,0.5,0.003,32.0,25.0
2018-04-25,은평구,0.026,0.029,0.5,0.003,32.0,23.0
2018-04-25,정릉로,0.068,0.019,0.6,0.003,41.0,29.0
2018-04-25,종로,0.043,0.026,0.5,0.003,28.0,18.0
2018-04-25,종로구,0.038,0.029,0.6,0.006,30.0,22.0
2018-04-25,중구,0.037,0.029,0.5,0.003,29.0,21.0
2018-04-25,중랑구,0.029,0.031,0.5,0.005,28.0,22.0
2018-04-25,천호대로,0.05,0.016,0.5,0.003,41.0,24.0
2018-04-25,청계천로,0.05,0.025,0.6,0.006,39.0,31.0
2018-04-25,한강대로,0.054,0.018,0.6,0.004,45.0,28.0
2018-04-25,홍릉로,0.052,0.022,0.6,0.004,44.0,33.0
2018-04-25,화랑로,0.043,0.018,0.5,0.003,41.0,27.0
2018-04-26,강남구,0.042,0.021,0.5,0.005,39.0,28.0
2018-04-26,강남대로,0.055,0.018,0.7,0.005,50.0,32.0
2018-04-26,강동구,0.042,0.03,0.6,0.004,60.0,40.0
2018-04-26,강변북로,0.053,0.013,0.6,0.004,55.0,38.0
2018-04-26,강북구,0.027,0.04,0.5,0.003,40.0,25.0
2018-04-26,강서구,0.038,0.038,0.5,0.006,46.0,31.0
2018-04-26,공항대로,0.055,0.022,0.5,0.007,56.0,38.0
2018-04-26,관악구,0.039,0.035,0.5,0.004,44.0,33.0
2018-04-26,광진구,0.042,0.026,0.8,0.004,50.0,28.0
2018-04-26,구로구,0.033,0.042,0.3,0.005,47.0,28.0
2018-04-26,금천구,0.036,0.039,0.5,0.004,41.0,26.0
2018-04-26,노원구,0.038,0.03,0.6,0.006,45.0,28.0
2018-04-26,도봉구,0.03,0.018,0.5,0.001,47.0,36.0
2018-04-26,도산대로,0.043,0.022,0.7,0.004,54.0,35.0
2018-04-26,동대문구,0.051,0.024,0.6,0.007,40.0,30.0
2018-04-26,동작구,0.032,0.035,0.5,0.004,39.0,27.0
2018-04-26,동작대로,0.058,0.024,0.6,0.005,50.0,30.0
2018-04-26,마포구,0.035,0.035,0.4,0.005,50.0,33.0
2018-04-26,서대문구,0.037,0.036,0.6,0.003,51.0,36.0
2018-04-26,서초구,0.036,0.038,0.4,0.003,42.0,24.0
2018-04-26,성동구,0.034,0.043,0.8,0.004,49.0,39.0
2018-04-26,성북구,0.039,0.029,0.7,0.003,48.0,29.0
2018-04-26,송파구,0.045,0.005,0.8,0.005,55.0,36.0
2018-04-26,신촌로,0.066,0.014,1.0,0.005,66.0,35.0
2018-04-26,양천구,0.039,0.034,0.5,0.005,42.0,32.0
2018-04-26,영등포구,0.036,0.03,0.6,0.006,53.0,40.0
2018-04-26,영등포로,0.068,0.018,0.5,0.007,60.0,40.0
2018-04-26,용산구,0.046,0.029,0.6,0.004,39.0,31.0
2018-04-26,은평구,0.03,0.038,0.5,0.004,46.0,36.0
2018-04-26,정릉로,0.072,0.023,0.7,0.004,53.0,38.0
2018-04-26,종로,0.049,0.034,0.6,0.004,36.0,23.0
2018-04-26,종로구,0.044,0.036,0.6,0.007,39.0,26.0
2018-04-26,중구,0.042,0.036,0.6,0.004,38.0,27.0
2018-04-26,중랑구,0.042,0.025,0.6,0.006,36.0,26.0
2018-04-26,천호대로,0.053,0.021,0.6,0.004,50.0,32.0
2018-04-26,청계천로,0.052,0.034,0.6,0.007,52.0,38.0
2018-04-26,한강대로,0.062,0.023,0.6,0.005,58.0,38.0
2018-04-26,홍릉로,0.058,0.027,0.8,0.005,56.0,39.0
2018-04-26,화랑로,0.043,0.024,0.5,0.004,53.0,33.0
2018-04-27,강남구,0.038,0.026,0.5,0.006,48.0,35.0
2018-04-27,강남대로,0.061,0.017,0.7,0.006,65.0,45.0
2018-04-27,강동구,0.044,0.034,0.5,0.005,63.0,40.0
2018-04-27,강변북로,0.055,0.013,0.6,0.005,71.0,52.0
2018-04-27,강북구,0.026,0.041,0.5,0.004,50.0,30.0
2018-04-27,강서구,0.046,0.035,0.5,0.007,59.0,40.0
2018-04-27,공항대로,0.059,0.021,0.5,0.008,69.0,48.0
2018-04-27,관악구,0.039,0.038,0.5,0.006,67.0,49.0
2018-04-27,광진구,0.04,0.037,0.3,0.005,56.0,33.0
2018-04-27,구로구,0.032,0.045,0.3,0.007,63.0,38.0
2018-04-27,금천구,0.04,0.039,0.5,0.006,54.0,34.0
2018-04-27,노원구,0.041,0.028,0.6,0.007,53.0,33.0
2018-04-27,도봉구,0.033,0.028,0.6,0.003,52.0,40.0
2018-04-27,도산대로,0.041,0.025,0.6,0.005,67.0,47.0
2018-04-27,동대문구,0.045,0.027,0.5,0.008,48.0,36.0
2018-04-27,동작구,0.036,0.037,0.5,0.006,50.0,36.0
2018-04-27,동작대로,0.06,0.026,0.6,0.006,70.0,47.0
2018-04-27,마포구,0.033,0.038,0.5,0.007,66.0,44.0
2018-04-27,서대문구,0.037,0.039,0.6,0.005,67.0,50.0
2018-04-27,서초구,0.033,0.044,0.4,0.005,57.0,34.0
2018-04-27,성동구,0.044,0.028,0.7,0.005,59.0,40.0
2018-04-27,성북구,0.038,0.034,0.6,0.004,59.0,34.0
2018-04-27,송파구,0.042,0.053,0.7,0.007,60.0,41.0
2018-04-27,신촌로,0.065,0.016,0.9,0.007,73.0,43.0
2018-04-27,양천구,0.044,0.032,0.5,0.007,50.0,40.0
2018-04-27,영등포구,0.039,0.031,0.6,0.007,70.0,53.0
2018-04-27,영등포로,0.07,0.018,0.6,0.008,74.0,54.0
2018-04-27,용산구,0.046,0.032,0.5,0.006,51.0,41.0
2018-04-27,은평구,0.033,0.034,0.6,0.005,62.0,49.0
2018-04-27,정릉로,0.066,0.028,0.7,0.005,72.0,52.0
2018-04-27,종로,0.056,0.033,0.6,0.006,50.0,33.0
2018-04-27,종로구,0.043,0.041,0.6,0.008,48.0,33.0
2018-04-27,중구,0.043,0.039,0.5,0.005,50.0,35.0
2018-04-27,중랑구,0.037,0.034,0.5,0.007,47.0,34.0
2018-04-27,천호대로,0.054,0.024,0.5,0.005,58.0,39.0
2018-04-27,청계천로,0.057,0.032,0.6,0.008,70.0,47.0
2018-04-27,한강대로,0.059,0.028,0.6,0.006,77.0,53.0
2018-04-27,홍릉로,0.053,0.034,0.6,0.006,67.0,47.0
2018-04-27,화랑로,0.044,0.027,0.5,0.004,52.0,34.0
2018-04-28,강남구,0.035,0.025,0.4,0.006,54.0,38.0
2018-04-28,강남대로,0.052,0.018,0.6,0.005,65.0,43.0
2018-04-28,강동구,0.041,0.031,0.5,0.005,69.0,44.0
2018-04-28,강변북로,0.046,0.017,0.6,0.004,77.0,51.0
2018-04-28,강북구,0.024,0.04,0.5,0.003,59.0,34.0
2018-04-28,강서구,0.036,0.039,0.5,0.006,60.0,36.0
2018-04-28,공항대로,0.047,0.026,0.4,0.008,69.0,42.0
2018-04-28,관악구,0.038,0.033,0.5,0.005,65.0,47.0
2018-04-28,광진구,0.039,0.033,0.6,0.005,67.0,38.0
2018-04-28,구로구,0.03,0.04,0.3,0.005,63.0,34.0
2018-04-28,금천구,0.038,0.034,0.5,0.004,56.0,34.0
2018-04-28,노원구,0.039,0.029,0.6,0.006,59.0,36.0
2018-04-28,도봉구,0.028,0.039,0.6,0.004,55.0,39.0
2018-04-28,도산대로,0.04,0.022,0.6,0.004,71.0,49.0
2018-04-28,동대문구,0.042,0.027,0.5,0.008,58.0,41.0
2018-04-28,동작구,0.03,0.037,0.5,0.004,51.0,35.0
2018-04-28,동작대로,0.052,0.026,0.6,0.005,66.0,43.0
2018-04-28,마포구,0.029,0.037,0.4,0.005,68.0,42.0
2018-04-28,서대문구,0.031,0.04,0.6,0.004,73.0,48.0
2018-04-28,서초구,0.032,0.04,0.4,0.004,61.0,36.0
2018-04-28,성동구,0.042,0.032,0.7,0.004,65.0,45.0
2018-04-28,성북구,0.036,0.033,0.6,0.003,56.0,31.0
2018-04-28,송파구,0.038,0.031,0.6,0.005,42.0,24.0
2018-04-28,신촌로,0.063,0.016,0.9,0.005,74.0,40.0
2018-04-28,양천구,0.037,0.038,0.5,0.007,55.0,39.0
2018-04-28,영등포구,0.035,0.028,0.6,0.007,69.0,47.0
2018-04-28,영등포로,0.064,0.018,0.5,0.007,73.0,50.0
2018-04-28,용산구,0.039,0.033,0.5,0.005,56.0,43.0
2018-04-28,은평구,0.029,0.036,0.5,0.004,63.0,46.0
2018-04-28,정릉로,0.064,0.024,0.7,0.004,74.0,52.0
2018-04-28,종로,0.047,0.035,0.5,0.005,52.0,32.0
2018-04-28,종로구,0.042,0.038,0.6,0.007,56.0,35.0
2018-04-28,중구,0.038,0.039,0.5,0.005,56.0,37.0
2018-04-28,중랑구,0.037,0.03,0.6,0.007,58.0,41.0
2018-04-28,천호대로,0.05,0.021,0.6,0.005,67.0,48.0
2018-04-28,청계천로,0.048,0.034,0.5,0.007,75.0,46.0
2018-04-28,한강대로,0.052,0.028,0.5,0.005,77.0,51.0
2018-04-28,홍릉로,0.051,0.031,0.7,0.006,78.0,55.0
2018-04-28,화랑로,0.047,0.022,0.6,0.004,55.0,34.0
2018-04-29,강남구,0.035,0.031,0.5,0.006,48.0,30.0
2018-04-29,강남대로,0.048,0.03,0.6,0.005,57.0,33.0
2018-04-29,강동구,0.033,0.044,0.5,0.005,62.0,36.0
2018-04-29,강변북로,0.047,0.022,0.6,0.004,65.0,40.0
2018-04-29,강북구,0.017,0.059,0.4,0.003,47.0,25.0
2018-04-29,강서구,0.037,0.053,0.6,0.006,55.0,33.0
2018-04-29,공항대로,0.045,0.034,0.5,0.007,61.0,34.0
2018-04-29,관악구,0.032,0.052,0.5,0.005,58.0,37.0
2018-04-29,광진구,0.033,0.044,0.8,0.005,57.0,29.0
2018-04-29,구로구,0.03,0.056,0.4,0.006,60.0,28.0
2018-04-29,금천구,0.031,0.055,0.5,0.005,48.0,27.0
2018-04-29,노원구,0.029,0.046,0.5,0.006,50.0,27.0
2018-04-29,도봉구,0.025,0.053,0.6,0.004,55.0,35.0
2018-04-29,도산대로,0.035,0.035,0.6,0.005,66.0,39.0
2018-04-29,동대문구,0.034,0.034,0.5,0.008,49.0,31.0
2018-04-29,동작구,0.024,0.053,0.5,0.005,49.0,29.0
2018-04-29,동작대로,0.053,0.038,0.6,0.006,59.0,34.0
2018-04-29,마포구,0.025,0.054,0.5,0.006,60.0,32.0
2018-04-29,서대문구,0.028,0.057,0.7,0.004,63.0,38.0
2018-04-29,서초구,0.028,0.057,0.4,0.004,57.0,28.0
2018-04-29,성동구,0.036,0.054,0.8,0.005,67.0,38.0
2018-04-29,성북구,0.029,0.044,0.7,0.003,58.0,30.0
2018-04-29,송파구,0.032,0.045,0.6,0.006,43.0,25.0
2018-04-29,신촌로,0.06,0.024,0.9,0.005,70.0,34.0
2018-04-29,양천구,0.04,0.053,0.5,0.008,49.0,34.0
2018-04-29,영등포구,0.032,0.032,0.6,0.007,65.0,40.0
2018-04-29,영등포로,0.064,0.031,0.5,0.007,71.0,41.0
2018-04-29,용산구,0.038,0.044,0.6,0.005,49.0,34.0
2018-04-29,은평구,0.022,0.057,0.5,0.005,55.0,37.0
2018-04-29,정릉로,0.071,0.04,0.7,0.004,63.0,40.0
2018-04-29,종로,0.037,0.055,0.5,0.005,45.0,24.0
2018-04-29,종로구,0.033,0.057,0.6,0.007,47.0,27.0
2018-04-29,중구,0.033,0.055,0.6,0.005,48.0,28.0
2018-04-29,중랑구,0.032,0.042,0.6,0.007,49.0,31.0
2018-04-29,천호대로,0.045,0.033,0.5,0.005,55.0,31.0
2018-04-29,청계천로,0.038,0.056,0.4,0.007,60.0,36.0
2018-04-29,한강대로,0.048,0.041,0.5,0.005,67.0,40.0
2018-04-29,홍릉로,0.041,0.05,0.7,0.005,64.0,40.0
2018-04-29,화랑로,0.04,0.036,0.5,0.004,53.0,30.0
2018-04-30,강남구,0.033,0.033,0.6,0.006,76.0,56.0
2018-04-30,강남대로,0.061,0.02,0.8,0.006,89.0,70.0
2018-04-30,강동구,0.044,0.035,0.6,0.004,94.0,66.0
2018-04-30,강변북로,0.053,0.016,0.7,0.005,100.0,77.0
2018-04-30,강북구,0.022,0.049,0.5,0.004,79.0,48.0
2018-04-30,강서구,0.032,0.051,0.6,0.006,75.0,52.0
2018-04-30,공항대로,0.054,0.024,0.5,0.007,87.0,61.0
2018-04-30,관악구,0.029,0.049,0.6,0.006,86.0,67.0
2018-04-30,광진구,0.042,0.037,1.2,0.005,88.0,50.0
2018-04-30,구로구,0.024,0.058,0.4,0.006,80.0,51.0
2018-04-30,금천구,0.031,0.044,0.6,0.005,73.0,47.0
2018-04-30,노원구,0.037,0.037,0.6,0.007,74.0,48.0
2018-04-30,도봉구,0.031,0.046,0.8,0.005,78.0,61.0
2018-04-30,도산대로,0.037,0.032,0.7,0.005,98.0,75.0
2018-04-30,동대문구,0.034,0.031,0.6,0.008,74.0,54.0
2018-04-30,동작구,0.028,0.049,0.6,0.005,70.0,53.0
2018-04-30,동작대로,0.058,0.031,0.6,0.006,96.0,69.0
2018-04-30,마포구,0.026,0.052,0.5,0.007,88.0,62.0
2018-04-30,서대문구,0.026,0.055,0.8,0.004,94.0,69.0
2018-04-30,서초구,0.028,0.055,0.5,0.005,83.0,54.0
2018-04-30,성동구,0.039,0.035,0.9,0.005,86.0,69.0
2018-04-30,성북구,0.035,0.042,0.7,0.004,81.0,52.0
2018-04-30,송파구,0.041,0.038,0.7,0.005,70.0,49.0
2018-04-30,신촌로,0.063,0.022,1.0,0.006,100.0,61.0
2018-04-30,양천구,0.032,0.047,0.5,0.007,71.0,59.0
2018-04-30,영등포구,0.03,0.037,0.7,0.007,89.0,70.0
2018-04-30,영등포로,0.061,0.029,0.6,0.007,113.0,87.0
2018-04-30,용산구,0.038,0.045,0.6,0.006,74.0,59.0
2018-04-30,은평구,0.025,0.048,0.6,0.005,83.0,70.0
2018-04-30,정릉로,0.064,0.034,0.8,0.005,98.0,78.0
2018-04-30,종로,0.047,0.046,0.7,0.007,73.0,50.0
2018-04-30,종로구,0.035,0.056,0.7,0.008,70.0,47.0
2018-04-30,중구,0.032,0.053,0.6,0.006,74.0,50.0
2018-04-30,중랑구,0.03,0.044,0.6,0.008,73.0,55.0
2018-04-30,천호대로,0.055,0.027,0.7,0.005,87.0,61.0
2018-04-30,청계천로,0.045,0.051,0.6,0.008,100.0,67.0
2018-04-30,한강대로,0.048,0.037,0.6,0.005,99.0,75.0
2018-04-30,홍릉로,0.05,0.042,0.8,0.007,103.0,71.0
2018-04-30,화랑로,0.05,0.028,0.6,0.004,78.0,54.0
2018-05-01,강남구,0.024,0.027,0.5,0.004,53.0,42.0
2018-05-01,강남대로,0.047,0.02,0.7,0.004,64.0,58.0
2018-05-01,강동구,0.025,0.027,0.5,0.004,78.0,55.0
2018-05-01,강변북로,0.043,0.014,0.6,0.002,71.0,63.0
2018-05-01,강북구,0.012,0.032,0.4,0.002,63.0,40.0
2018-05-01,강서구,0.024,0.04,0.5,0.003,51.0,38.0
2018-05-01,공항대로,0.04,0.017,0.5,0.005,63.0,47.0
2018-05-01,관악구,0.027,0.035,0.5,0.003,63.0,56.0
2018-05-01,광진구,0.025,0.037,1.1,0.003,67.0,41.0
2018-05-01,구로구,0.023,0.043,0.4,0.003,56.0,36.0
2018-05-01,금천구,0.024,0.026,0.5,0.003,61.0,40.0
2018-05-01,노원구,0.024,0.029,0.5,0.005,59.0,40.0
2018-05-01,도봉구,0.021,0.038,0.7,0.003,61.0,55.0
2018-05-01,도산대로,0.026,0.028,0.5,0.003,69.0,59.0
2018-05-01,동대문구,0.024,0.031,0.5,0.005,53.0,43.0
2018-05-01,동작구,0.025,0.036,0.5,0.004,55.0,44.0
2018-05-01,동작대로,0.055,0.026,0.6,0.004,87.0,60.0
2018-05-01,마포구,0.02,0.039,0.5,0.003,58.0,51.0
2018-05-01,서대문구,0.019,0.04,0.7,0.002,72.0,56.0
2018-05-01,서초구,0.022,0.045,0.4,0.003,56.0,37.0
2018-05-01,성동구,0.025,0.027,0.9,0.003,61.0,50.0
2018-05-01,성북구,0.022,0.04,0.7,0.002,58.0,39.0
2018-05-01,송파구,0.025,0.036,0.6,0.004,58.0,45.0
2018-05-01,신촌로,0.046,0.019,0.9,0.003,69.0,42.0
2018-05-01,양천구,0.025,0.029,0.5,0.004,50.0,44.0
2018-05-01,영등포구,0.026,0.041,0.6,0.005,76.0,60.0
2018-05-01,영등포로,0.046,0.02,0.5,0.006,85.0,67.0
2018-05-01,용산구,0.027,0.039,0.5,0.003,51.0,42.0
2018-05-01,은평구,0.017,0.038,0.6,0.003,62.0,59.0
2018-05-01,정릉로,0.041,0.027,0.7,0.003,69.0,67.0
2018-05-01,종로,0.032,0.037,0.6,0.003,50.0,38.0
2018-05-01,종로구,0.024,0.043,0.6,0.005,52.0,36.0
2018-05-01,중구,0.022,0.038,0.5,0.003,56.0,39.0
2018-05-01,중랑구,0.022,0.036,0.5,0.006,54.0,42.0
2018-05-01,천호대로,0.038,0.023,0.5,0.003,73.0,56.0
2018-05-01,청계천로,0.032,0.034,0.5,0.006,83.0,52.0
2018-05-01,한강대로,0.033,0.022,0.5,0.003,67.0,60.0
2018-05-01,홍릉로,0.032,0.025,0.7,0.004,77.0,57.0
2018-05-01,화랑로,0.041,0.022,0.6,0.003,65.0,48.0
2018-05-02,강남구,0.029,0.014,0.5,0.004,43.0,37.0
2018-05-02,강남대로,0.033,0.012,0.7,0.004,29.0,48.0
2018-05-02,강동구,0.024,0.018,0.5,0.003,52.0,39.0
2018-05-02,강변북로,0.029,0.014,0.5,0.002,38.0,48.0
2018-05-02,강북구,0.017,0.02,0.5,0.002,48.0,30.0
2018-05-02,강서구,0.03,0.025,0.5,0.003,43.0,34.0
2018-05-02,공항대로,0.042,0.013,0.5,0.005,46.0,38.0
2018-05-02,관악구,0.031,0.022,0.5,0.003,47.0,48.0
2018-05-02,광진구,0.024,0.024,1.0,0.003,47.0,31.0
2018-05-02,구로구,0.026,0.027,0.4,0.002,44.0,31.0
2018-05-02,금천구,0.029,0.019,0.5,0.003,54.0,37.0
2018-05-02,노원구,0.026,0.018,0.5,0.004,42.0,28.0
2018-05-02,도봉구,0.021,0.025,0.7,0.003,48.0,36.0
